AOIName,FixationDuration,Stimulus,Participant
NT2-L02,334.0,NT2.PNG,P18
NT2-L01,67.0,NT2.PNG,P18
NT2-L02,1133.0,NT2.PNG,P18
NT2-L01,283.0,NT2.PNG,P18
NT2-L02,534.0,NT2.PNG,P18
NT2-L03,1317.0,NT2.PNG,P18
NT2-L04,868.0,NT2.PNG,P18
NT2-L05,1315.0,NT2.PNG,P18
NT2-L06,833.0,NT2.PNG,P18
NT2-L05,1033.0,NT2.PNG,P18
NT2-L06,333.0,NT2.PNG,P18
NT2-L05,167.0,NT2.PNG,P18
NT2-L02,183.0,NT2.PNG,P18
NT2-L01,183.0,NT2.PNG,P18
NT2-L06,983.0,NT2.PNG,P18
NT2-L07,1967.0,NT2.PNG,P18
NT2-L08,933.0,NT2.PNG,P18
NT2-L09,1250.0,NT2.PNG,P18
NT2-L10,133.0,NT2.PNG,P18
NT2-L09,183.0,NT2.PNG,P18
NT2-L08,317.0,NT2.PNG,P18
NT2-L09,400.0,NT2.PNG,P18
NT2-L08,283.0,NT2.PNG,P18
NT2-L09,800.0,NT2.PNG,P18
NT2-L08,300.0,NT2.PNG,P18
NT2-L09,450.0,NT2.PNG,P18
NT2-L10,284.0,NT2.PNG,P18
NT2-L03,83.0,NT2.PNG,P19
NT2-L01,1466.0,NT2.PNG,P19
NT2-L02,767.0,NT2.PNG,P19
NT2-L01,100.0,NT2.PNG,P19
NT2-L02,1817.0,NT2.PNG,P19
NT2-L03,1534.0,NT2.PNG,P19
NT2-L04,1633.0,NT2.PNG,P19
NT2-L05,1417.0,NT2.PNG,P19
NT2-L06,333.0,NT2.PNG,P19
NT2-L07,67.0,NT2.PNG,P19
NT2-L06,733.0,NT2.PNG,P19
NT2-L07,416.0,NT2.PNG,P19
NT2-L08,1233.0,NT2.PNG,P19
NT2-L09,267.0,NT2.PNG,P19
NT2-L04,150.0,NT2.PNG,P19
NT2-L05,300.0,NT2.PNG,P19
NT2-L06,500.0,NT2.PNG,P19
NT2-L07,284.0,NT2.PNG,P19
NT2-L02,333.0,NT2.PNG,P19
NT2-L03,133.0,NT2.PNG,P19
NT2-L02,117.0,NT2.PNG,P20
NT2-L01,466.0,NT2.PNG,P20
NT2-L02,167.0,NT2.PNG,P20
NT2-L01,1050.0,NT2.PNG,P20
NT2-L02,567.0,NT2.PNG,P20
NT2-L01,267.0,NT2.PNG,P20
NT2-L02,1949.0,NT2.PNG,P20
NT2-L03,133.0,NT2.PNG,P20
NT2-L02,367.0,NT2.PNG,P20
NT2-L04,83.0,NT2.PNG,P20
NT2-L02,133.0,NT2.PNG,P20
NT2-L01,450.0,NT2.PNG,P20
NT2-L02,1483.0,NT2.PNG,P20
NT2-L03,1666.0,NT2.PNG,P20
NT2-L04,100.0,NT2.PNG,P20
NT2-L03,383.0,NT2.PNG,P20
NT2-L04,2582.0,NT2.PNG,P20
NT2-L05,3434.0,NT2.PNG,P20
NT2-L06,2465.0,NT2.PNG,P20
NT2-L07,1199.0,NT2.PNG,P20
NT2-L06,366.0,NT2.PNG,P20
NT2-L07,783.0,NT2.PNG,P20
NT2-L08,816.0,NT2.PNG,P20
NT2-L07,800.0,NT2.PNG,P20
NT2-L08,350.0,NT2.PNG,P20
NT2-L09,1250.0,NT2.PNG,P20
NT2-L08,250.0,NT2.PNG,P20
NT2-L09,799.0,NT2.PNG,P20
NT2-L10,150.0,NT2.PNG,P20
NT2-L08,284.0,NT2.PNG,P20
NT2-L09,884.0,NT2.PNG,P20
NT2-L03,183.0,NT2.PNG,P22
NT2-L01,1232.0,NT2.PNG,P22
NT2-L02,1398.0,NT2.PNG,P22
NT2-L03,1350.0,NT2.PNG,P22
NT2-L04,618.0,NT2.PNG,P22
NT2-L05,767.0,NT2.PNG,P22
NT2-L02,117.0,NT2.PNG,P22
NT2-L05,2266.0,NT2.PNG,P22
NT2-L06,283.0,NT2.PNG,P22
NT2-L05,67.0,NT2.PNG,P22
NT2-L06,1233.0,NT2.PNG,P22
NT2-L07,1131.0,NT2.PNG,P22
NT2-L08,350.0,NT2.PNG,P22
NT2-L09,300.0,NT2.PNG,P22
NT2-L08,684.0,NT2.PNG,P22
NT2-L09,1466.0,NT2.PNG,P22
NT2-L01,1382.0,NT2.PNG,P23
NT2-L02,651.0,NT2.PNG,P23
NT2-L03,317.0,NT2.PNG,P23
NT2-L04,301.0,NT2.PNG,P23
NT2-L05,833.0,NT2.PNG,P23
NT2-L06,267.0,NT2.PNG,P23
NT2-L07,551.0,NT2.PNG,P23
NT2-L08,783.0,NT2.PNG,P23
NT2-L03,83.0,NT2.PNG,P23
NT2-L01,117.0,NT2.PNG,P24
NT2-L02,67.0,NT2.PNG,P24
NT2-L01,383.0,NT2.PNG,P24
NT2-L03,317.0,NT2.PNG,P24
NT2-L04,117.0,NT2.PNG,P24
NT2-L05,133.0,NT2.PNG,P24
NT2-L07,100.0,NT2.PNG,P24
NT2-L08,83.0,NT2.PNG,P24
NT2-L09,117.0,NT2.PNG,P24
NT2-L03,83.0,NT2.PNG,P25
NT2-L01,999.0,NT2.PNG,P25
NT2-L02,917.0,NT2.PNG,P25
NT2-L03,1700.0,NT2.PNG,P25
NT2-L04,184.0,NT2.PNG,P25
NT2-L03,83.0,NT2.PNG,P25
NT2-L04,534.0,NT2.PNG,P25
NT2-L05,267.0,NT2.PNG,P25
NT2-L06,700.0,NT2.PNG,P25
NT2-L07,1585.0,NT2.PNG,P25
NT2-L08,782.0,NT2.PNG,P25
NT2-L07,317.0,NT2.PNG,P25
NT2-L09,283.0,NT2.PNG,P25
NT2-L06,183.0,NT2.PNG,P25
NT2-L03,133.0,NT2.PNG,P25
NT2-L02,183.0,NT2.PNG,P26
NT2-L03,67.0,NT2.PNG,P26
NT2-L02,133.0,NT2.PNG,P26
NT2-L04,300.0,NT2.PNG,P26
NT2-L05,249.0,NT2.PNG,P26
NT2-L06,183.0,NT2.PNG,P26
NT2-L07,350.0,NT2.PNG,P26
NT2-L06,167.0,NT2.PNG,P26
NT2-L07,299.0,NT2.PNG,P26
NT2-L08,216.0,NT2.PNG,P26
NT2-L07,150.0,NT2.PNG,P26
NT2-L09,167.0,NT2.PNG,P26
NT2-L08,117.0,NT2.PNG,P26
NT2-L09,167.0,NT2.PNG,P26
