AOIName,FixationDuration,Stimulus,Participant
SC5-L12,616.0,SC5.PNG,P07_2
SC5-L13,616.0,SC5.PNG,P07_2
SC5-L12,367.0,SC5.PNG,P07_2
SC5-L13,383.0,SC5.PNG,P07_2
SC5-L15,117.0,SC5.PNG,P07_2
SC5-L16,300.0,SC5.PNG,P07_2
SC5-L17,500.0,SC5.PNG,P07_2
SC5-L18,333.0,SC5.PNG,P07_2
SC5-L19,500.0,SC5.PNG,P07_2
SC5-L18,500.0,SC5.PNG,P07_2
SC5-L17,915.0,SC5.PNG,P07_2
SC5-L16,67.0,SC5.PNG,P07_2
SC5-L06,183.0,SC5.PNG,P07_2
SC5-L04,883.0,SC5.PNG,P07_2
SC5-L06,500.0,SC5.PNG,P07_2
SC5-L07,866.0,SC5.PNG,P07_2
SC5-L06,283.0,SC5.PNG,P07_2
SC5-L07,334.0,SC5.PNG,P07_2
SC5-L06,1233.0,SC5.PNG,P07_2
SC5-L17,1000.0,SC5.PNG,P07_2
SC5-L04,167.0,SC5.PNG,P08
SC5-L03,167.0,SC5.PNG,P08
SC5-L05,250.0,SC5.PNG,P08
SC5-L04,366.0,SC5.PNG,P08
SC5-L05,250.0,SC5.PNG,P08
SC5-L04,849.0,SC5.PNG,P08
SC5-L05,1049.0,SC5.PNG,P08
SC5-L04,466.0,SC5.PNG,P08
SC5-L05,250.0,SC5.PNG,P08
SC5-L04,366.0,SC5.PNG,P08
SC5-L05,4630.0,SC5.PNG,P08
SC5-L06,150.0,SC5.PNG,P08
SC5-L05,183.0,SC5.PNG,P08
SC5-L06,283.0,SC5.PNG,P08
SC5-L05,316.0,SC5.PNG,P08
SC5-L06,2033.0,SC5.PNG,P08
SC5-L05,650.0,SC5.PNG,P08
SC5-L06,600.0,SC5.PNG,P08
SC5-L05,1082.0,SC5.PNG,P08
SC5-L06,1648.0,SC5.PNG,P08
SC5-L05,766.0,SC5.PNG,P08
SC5-L06,483.0,SC5.PNG,P08
SC5-L05,300.0,SC5.PNG,P08
SC5-L06,3897.0,SC5.PNG,P08
SC5-L05,1249.0,SC5.PNG,P08
SC5-L06,9027.0,SC5.PNG,P08
SC5-L07,2416.0,SC5.PNG,P08
SC5-L08,949.0,SC5.PNG,P08
SC5-L09,283.0,SC5.PNG,P08
SC5-L06,183.0,SC5.PNG,P08
SC5-L04,617.0,SC5.PNG,P08
SC5-L05,216.0,SC5.PNG,P08
SC5-L04,367.0,SC5.PNG,P08
SC5-L12,150.0,SC5.PNG,P08
SC5-L11,300.0,SC5.PNG,P08
SC5-L12,100.0,SC5.PNG,P08
SC5-L11,600.0,SC5.PNG,P08
SC5-L12,450.0,SC5.PNG,P08
SC5-L11,482.0,SC5.PNG,P08
SC5-L12,683.0,SC5.PNG,P08
SC5-L11,167.0,SC5.PNG,P08
SC5-L12,899.0,SC5.PNG,P08
SC5-L13,250.0,SC5.PNG,P08
SC5-L12,133.0,SC5.PNG,P08
SC5-L13,384.0,SC5.PNG,P08
SC5-L12,216.0,SC5.PNG,P08
SC5-L13,700.0,SC5.PNG,P08
SC5-L12,267.0,SC5.PNG,P08
SC5-L13,2448.0,SC5.PNG,P08
SC5-L15,550.0,SC5.PNG,P08
SC5-L13,483.0,SC5.PNG,P08
SC5-L16,366.0,SC5.PNG,P08
SC5-L15,117.0,SC5.PNG,P08
SC5-L16,483.0,SC5.PNG,P08
SC5-L15,832.0,SC5.PNG,P08
SC5-L01,200.0,SC5.PNG,P08
SC5-L02,167.0,SC5.PNG,P08
SC5-L16,633.0,SC5.PNG,P08
SC5-L15,266.0,SC5.PNG,P08
SC5-L16,2965.0,SC5.PNG,P08
SC5-L17,67.0,SC5.PNG,P08
SC5-L16,383.0,SC5.PNG,P08
SC5-L04,583.0,SC5.PNG,P08
SC5-L16,117.0,SC5.PNG,P08
SC5-L17,967.0,SC5.PNG,P08
SC5-L16,117.0,SC5.PNG,P08
SC5-L17,100.0,SC5.PNG,P08
SC5-L05,433.0,SC5.PNG,P08
SC5-L04,316.0,SC5.PNG,P08
SC5-L17,600.0,SC5.PNG,P08
SC5-L13,150.0,SC5.PNG,P08
SC5-L17,749.0,SC5.PNG,P08
SC5-L18,100.0,SC5.PNG,P08
SC5-L17,266.0,SC5.PNG,P08
SC5-L11,750.0,SC5.PNG,P08
SC5-L12,849.0,SC5.PNG,P08
SC5-L11,133.0,SC5.PNG,P08
SC5-L16,266.0,SC5.PNG,P08
SC5-L17,333.0,SC5.PNG,P08
SC5-L16,100.0,SC5.PNG,P08
SC5-L17,334.0,SC5.PNG,P08
SC5-L16,233.0,SC5.PNG,P08
SC5-L15,250.0,SC5.PNG,P08
SC5-L06,600.0,SC5.PNG,P08
SC5-L17,333.0,SC5.PNG,P08
SC5-L16,350.0,SC5.PNG,P08
SC5-L17,350.0,SC5.PNG,P08
SC5-L16,483.0,SC5.PNG,P08
SC5-L17,216.0,SC5.PNG,P08
SC5-L16,433.0,SC5.PNG,P08
SC5-L17,1399.0,SC5.PNG,P08
SC5-L18,816.0,SC5.PNG,P08
SC5-L17,383.0,SC5.PNG,P08
SC5-L06,133.0,SC5.PNG,P08
SC5-L05,600.0,SC5.PNG,P08
SC5-L06,766.0,SC5.PNG,P08
SC5-L07,783.0,SC5.PNG,P08
SC5-L16,267.0,SC5.PNG,P08
SC5-L15,416.0,SC5.PNG,P08
SC5-L06,650.0,SC5.PNG,P08
SC5-L05,483.0,SC5.PNG,P08
SC5-L06,1149.0,SC5.PNG,P08
SC5-L07,300.0,SC5.PNG,P08
SC5-L06,433.0,SC5.PNG,P08
SC5-L07,167.0,SC5.PNG,P08
SC5-L06,1282.0,SC5.PNG,P08
SC5-L05,266.0,SC5.PNG,P08
SC5-L06,450.0,SC5.PNG,P08
SC5-L05,334.0,SC5.PNG,P08
SC5-L06,2614.0,SC5.PNG,P08
SC5-L05,1499.0,SC5.PNG,P08
SC5-L06,3732.0,SC5.PNG,P08
SC5-L07,4746.0,SC5.PNG,P08
SC5-L05,599.0,SC5.PNG,P08
SC5-L06,183.0,SC5.PNG,P08
SC5-L05,549.0,SC5.PNG,P08
SC5-L06,300.0,SC5.PNG,P08
SC5-L07,1615.0,SC5.PNG,P08
SC5-L08,200.0,SC5.PNG,P08
SC5-L07,2683.0,SC5.PNG,P08
SC5-L05,516.0,SC5.PNG,P08
SC5-L06,2898.0,SC5.PNG,P08
SC5-L07,1764.0,SC5.PNG,P08
SC5-L06,434.0,SC5.PNG,P08
SC5-L07,2782.0,SC5.PNG,P08
SC5-L08,350.0,SC5.PNG,P08
SC5-L09,200.0,SC5.PNG,P08
SC5-L10,316.0,SC5.PNG,P08
SC5-L12,1366.0,SC5.PNG,P08
SC5-L13,183.0,SC5.PNG,P08
SC5-L12,998.0,SC5.PNG,P08
SC5-L13,500.0,SC5.PNG,P08
SC5-L11,200.0,SC5.PNG,P08
SC5-L12,600.0,SC5.PNG,P08
SC5-L16,417.0,SC5.PNG,P08
SC5-L17,766.0,SC5.PNG,P08
SC5-L16,150.0,SC5.PNG,P08
SC5-L15,466.0,SC5.PNG,P08
SC5-L06,1483.0,SC5.PNG,P08
SC5-L07,1249.0,SC5.PNG,P08
SC5-L06,566.0,SC5.PNG,P08
SC5-L07,516.0,SC5.PNG,P08
SC5-L06,633.0,SC5.PNG,P08
SC5-L07,816.0,SC5.PNG,P08
SC5-L06,250.0,SC5.PNG,P08
SC5-L11,200.0,SC5.PNG,P08
SC5-L12,183.0,SC5.PNG,P08
SC5-L13,600.0,SC5.PNG,P08
SC5-L12,366.0,SC5.PNG,P08
SC5-L13,267.0,SC5.PNG,P08
SC5-L12,167.0,SC5.PNG,P08
SC5-L07,550.0,SC5.PNG,P08
SC5-L06,1933.0,SC5.PNG,P08
SC5-L08,783.0,SC5.PNG,P08
SC5-L06,3915.0,SC5.PNG,P08
SC5-L18,183.0,SC5.PNG,P08
SC5-L09,117.0,SC5.PNG,P08
SC5-L07,133.0,SC5.PNG,P08
SC5-L06,1082.0,SC5.PNG,P08
SC5-L06,200.0,SC5.PNG,P09
SC5-L04,200.0,SC5.PNG,P09
SC5-L02,333.0,SC5.PNG,P09
SC5-L01,233.0,SC5.PNG,P09
SC5-L02,167.0,SC5.PNG,P09
SC5-L03,3463.0,SC5.PNG,P09
SC5-L04,133.0,SC5.PNG,P09
SC5-L03,882.0,SC5.PNG,P09
SC5-L04,183.0,SC5.PNG,P09
SC5-L03,1116.0,SC5.PNG,P09
SC5-L04,2349.0,SC5.PNG,P09
SC5-L03,550.0,SC5.PNG,P09
SC5-L04,600.0,SC5.PNG,P09
SC5-L05,683.0,SC5.PNG,P09
SC5-L04,200.0,SC5.PNG,P09
SC5-L03,566.0,SC5.PNG,P09
SC5-L05,1898.0,SC5.PNG,P09
SC5-L06,200.0,SC5.PNG,P09
SC5-L07,183.0,SC5.PNG,P09
SC5-L06,516.0,SC5.PNG,P09
SC5-L09,250.0,SC5.PNG,P09
SC5-L06,1016.0,SC5.PNG,P09
SC5-L07,300.0,SC5.PNG,P09
SC5-L09,400.0,SC5.PNG,P09
SC5-L03,183.0,SC5.PNG,P09
SC5-L13,117.0,SC5.PNG,P09
SC5-L12,167.0,SC5.PNG,P09
SC5-L19,83.0,SC5.PNG,P09
SC5-L17,366.0,SC5.PNG,P09
SC5-L09,316.0,SC5.PNG,P09
SC5-L05,183.0,SC5.PNG,P09
SC5-L11,1716.0,SC5.PNG,P09
SC5-L12,567.0,SC5.PNG,P09
SC5-L13,932.0,SC5.PNG,P09
SC5-L12,233.0,SC5.PNG,P09
SC5-L11,450.0,SC5.PNG,P09
SC5-L12,449.0,SC5.PNG,P09
SC5-L13,250.0,SC5.PNG,P09
SC5-L15,384.0,SC5.PNG,P09
SC5-L16,1600.0,SC5.PNG,P09
SC5-L17,733.0,SC5.PNG,P09
SC5-L18,100.0,SC5.PNG,P09
SC5-L17,499.0,SC5.PNG,P09
SC5-L18,1500.0,SC5.PNG,P09
SC5-L17,550.0,SC5.PNG,P09
SC5-L16,233.0,SC5.PNG,P09
SC5-L19,350.0,SC5.PNG,P09
SC5-L06,217.0,SC5.PNG,P10
SC5-L01,300.0,SC5.PNG,P10
SC5-L03,616.0,SC5.PNG,P10
SC5-L01,233.0,SC5.PNG,P10
SC5-L02,566.0,SC5.PNG,P10
SC5-L04,933.0,SC5.PNG,P10
SC5-L03,666.0,SC5.PNG,P10
SC5-L04,716.0,SC5.PNG,P10
SC5-L06,183.0,SC5.PNG,P10
SC5-L09,650.0,SC5.PNG,P10
SC5-L03,1282.0,SC5.PNG,P10
SC5-L09,400.0,SC5.PNG,P10
SC5-L04,566.0,SC5.PNG,P10
SC5-L05,1082.0,SC5.PNG,P10
SC5-L04,932.0,SC5.PNG,P10
SC5-L03,416.0,SC5.PNG,P10
SC5-L04,416.0,SC5.PNG,P10
SC5-L03,500.0,SC5.PNG,P10
SC5-L05,683.0,SC5.PNG,P10
SC5-L06,2381.0,SC5.PNG,P10
SC5-L05,666.0,SC5.PNG,P10
SC5-L04,4663.0,SC5.PNG,P10
SC5-L05,716.0,SC5.PNG,P10
SC5-L06,733.0,SC5.PNG,P10
SC5-L07,367.0,SC5.PNG,P10
SC5-L09,250.0,SC5.PNG,P10
SC5-L11,483.0,SC5.PNG,P10
SC5-L12,500.0,SC5.PNG,P10
SC5-L11,450.0,SC5.PNG,P10
SC5-L17,83.0,SC5.PNG,P10
SC5-L15,300.0,SC5.PNG,P10
SC5-L17,966.0,SC5.PNG,P10
SC5-L04,316.0,SC5.PNG,P10
SC5-L16,1482.0,SC5.PNG,P10
SC5-L17,366.0,SC5.PNG,P10
SC5-L18,1498.0,SC5.PNG,P10
SC5-L16,100.0,SC5.PNG,P10
SC5-L11,233.0,SC5.PNG,P10
SC5-L13,183.0,SC5.PNG,P10
SC5-L18,167.0,SC5.PNG,P10
SC5-L17,250.0,SC5.PNG,P10
SC5-L12,217.0,SC5.PNG,P10
SC5-L11,783.0,SC5.PNG,P10
SC5-L12,183.0,SC5.PNG,P10
SC5-L13,167.0,SC5.PNG,P10
SC5-L05,283.0,SC5.PNG,P10
SC5-L06,450.0,SC5.PNG,P10
SC5-L04,283.0,SC5.PNG,P10
SC5-L05,466.0,SC5.PNG,P10
SC5-L04,183.0,SC5.PNG,P10
SC5-L05,550.0,SC5.PNG,P10
SC5-L07,250.0,SC5.PNG,P10
SC5-L04,5263.0,SC5.PNG,P10
SC5-L03,200.0,SC5.PNG,P10
SC5-L02,516.0,SC5.PNG,P10
SC5-L16,616.0,SC5.PNG,P10
SC5-L05,200.0,SC5.PNG,P10
SC5-L04,483.0,SC5.PNG,P10
SC5-L05,400.0,SC5.PNG,P10
SC5-L06,533.0,SC5.PNG,P10
SC5-L07,700.0,SC5.PNG,P10
SC5-L04,316.0,SC5.PNG,P10
SC5-L05,233.0,SC5.PNG,P10
SC5-L03,67.0,SC5.PNG,P11
SC5-L02,250.0,SC5.PNG,P11
SC5-L04,250.0,SC5.PNG,P11
SC5-L05,150.0,SC5.PNG,P11
SC5-L04,233.0,SC5.PNG,P11
SC5-L02,300.0,SC5.PNG,P12
SC5-L01,350.0,SC5.PNG,P12
SC5-L03,117.0,SC5.PNG,P12
SC5-L02,383.0,SC5.PNG,P12
SC5-L04,167.0,SC5.PNG,P12
SC5-L02,1432.0,SC5.PNG,P12
SC5-L03,466.0,SC5.PNG,P12
SC5-L05,183.0,SC5.PNG,P12
SC5-L03,316.0,SC5.PNG,P12
SC5-L04,4996.0,SC5.PNG,P12
SC5-L05,183.0,SC5.PNG,P12
SC5-L04,1233.0,SC5.PNG,P12
SC5-L05,1899.0,SC5.PNG,P12
SC5-L06,666.0,SC5.PNG,P12
SC5-L07,316.0,SC5.PNG,P12
SC5-L05,500.0,SC5.PNG,P12
SC5-L11,183.0,SC5.PNG,P12
SC5-L09,500.0,SC5.PNG,P12
SC5-L06,133.0,SC5.PNG,P12
SC5-L05,367.0,SC5.PNG,P12
SC5-L06,384.0,SC5.PNG,P12
SC5-L16,70.0,SC5.PNG,P12
SC5-L11,1000.0,SC5.PNG,P12
SC5-L13,200.0,SC5.PNG,P12
SC5-L12,467.0,SC5.PNG,P12
SC5-L17,133.0,SC5.PNG,P12
SC5-L16,67.0,SC5.PNG,P12
SC5-L17,467.0,SC5.PNG,P12
SC5-L18,433.0,SC5.PNG,P12
SC5-L19,133.0,SC5.PNG,P12
SC5-L18,83.0,SC5.PNG,P12
SC5-L19,67.0,SC5.PNG,P12
SC5-L18,283.0,SC5.PNG,P12
SC5-L19,167.0,SC5.PNG,P12
SC5-L11,117.0,SC5.PNG,P12
SC5-L13,167.0,SC5.PNG,P12
SC5-L12,133.0,SC5.PNG,P12
SC5-L13,67.0,SC5.PNG,P12
SC5-L12,117.0,SC5.PNG,P12
SC5-L04,349.0,SC5.PNG,P13
SC5-L02,300.0,SC5.PNG,P13
SC5-L04,1300.0,SC5.PNG,P13
SC5-L05,283.0,SC5.PNG,P13
SC5-L04,1517.0,SC5.PNG,P13
SC5-L05,1715.0,SC5.PNG,P13
SC5-L06,1132.0,SC5.PNG,P13
SC5-L07,133.0,SC5.PNG,P13
SC5-L18,233.0,SC5.PNG,P13
SC5-L03,183.0,SC5.PNG,P13
SC5-L06,1865.0,SC5.PNG,P13
SC5-L07,999.0,SC5.PNG,P13
SC5-L05,266.0,SC5.PNG,P13
SC5-L06,533.0,SC5.PNG,P13
SC5-L05,516.0,SC5.PNG,P13
SC5-L06,316.0,SC5.PNG,P13
SC5-L03,233.0,SC5.PNG,P13
SC5-L02,916.0,SC5.PNG,P13
SC5-L04,400.0,SC5.PNG,P13
SC5-L03,183.0,SC5.PNG,P13
SC5-L04,1949.0,SC5.PNG,P13
SC5-L05,1899.0,SC5.PNG,P13
SC5-L06,1816.0,SC5.PNG,P13
SC5-L07,167.0,SC5.PNG,P13
SC5-L04,399.0,SC5.PNG,P13
SC5-L06,200.0,SC5.PNG,P13
SC5-L07,2031.0,SC5.PNG,P13
SC5-L13,133.0,SC5.PNG,P13
SC5-L12,1200.0,SC5.PNG,P13
SC5-L11,333.0,SC5.PNG,P13
SC5-L12,233.0,SC5.PNG,P13
SC5-L13,233.0,SC5.PNG,P13
SC5-L12,1399.0,SC5.PNG,P13
SC5-L05,333.0,SC5.PNG,P13
SC5-L04,1150.0,SC5.PNG,P13
SC5-L06,932.0,SC5.PNG,P13
SC5-L05,283.0,SC5.PNG,P13
SC5-L06,2932.0,SC5.PNG,P13
SC5-L07,466.0,SC5.PNG,P13
SC5-L06,1581.0,SC5.PNG,P13
SC5-L07,4115.0,SC5.PNG,P13
SC5-L06,366.0,SC5.PNG,P13
SC5-L07,400.0,SC5.PNG,P13
SC5-L05,233.0,SC5.PNG,P13
SC5-L04,300.0,SC5.PNG,P13
SC5-L11,150.0,SC5.PNG,P13
SC5-L12,183.0,SC5.PNG,P13
SC5-L13,1016.0,SC5.PNG,P13
SC5-L11,200.0,SC5.PNG,P13
SC5-L12,533.0,SC5.PNG,P13
SC5-L17,100.0,SC5.PNG,P13
SC5-L16,133.0,SC5.PNG,P13
SC5-L17,1399.0,SC5.PNG,P13
SC5-L16,300.0,SC5.PNG,P13
SC5-L17,400.0,SC5.PNG,P13
SC5-L16,67.0,SC5.PNG,P13
SC5-L17,434.0,SC5.PNG,P13
SC5-L16,183.0,SC5.PNG,P13
SC5-L17,1649.0,SC5.PNG,P13
SC5-L18,1149.0,SC5.PNG,P13
SC5-L19,566.0,SC5.PNG,P13
SC5-L18,200.0,SC5.PNG,P13
SC5-L19,2133.0,SC5.PNG,P13
SC5-L12,200.0,SC5.PNG,P13
SC5-L09,217.0,SC5.PNG,P13
SC5-L12,801.0,SC5.PNG,P13
SC5-L11,999.0,SC5.PNG,P13
SC5-L12,483.0,SC5.PNG,P13
SC5-L11,684.0,SC5.PNG,P13
SC5-L12,150.0,SC5.PNG,P13
SC5-L11,433.0,SC5.PNG,P13
SC5-L12,566.0,SC5.PNG,P13
SC5-L13,100.0,SC5.PNG,P13
SC5-L19,167.0,SC5.PNG,P13
SC5-L18,683.0,SC5.PNG,P13
SC5-L19,234.0,SC5.PNG,P13
SC5-L12,133.0,SC5.PNG,P13
SC5-L13,100.0,SC5.PNG,P13
SC5-L17,167.0,SC5.PNG,P13
SC5-L18,250.0,SC5.PNG,P13
SC5-L19,233.0,SC5.PNG,P13
SC5-L16,117.0,SC5.PNG,P13
SC5-L04,150.0,SC5.PNG,P14
SC5-L03,183.0,SC5.PNG,P14
SC5-L04,100.0,SC5.PNG,P14
SC5-L05,133.0,SC5.PNG,P14
SC5-L06,250.0,SC5.PNG,P14
SC5-L07,217.0,SC5.PNG,P14
SC5-L06,3399.0,SC5.PNG,P14
SC5-L05,100.0,SC5.PNG,P14
SC5-L06,83.0,SC5.PNG,P14
SC5-L04,233.0,SC5.PNG,P14
SC5-L05,133.0,SC5.PNG,P14
SC5-L07,366.0,SC5.PNG,P14
SC5-L11,83.0,SC5.PNG,P14
SC5-L06,350.0,SC5.PNG,P14
SC5-L07,83.0,SC5.PNG,P14
SC5-L05,183.0,SC5.PNG,P14
SC5-L06,117.0,SC5.PNG,P14
SC5-L07,283.0,SC5.PNG,P14
SC5-L09,500.0,SC5.PNG,P14
SC5-L03,516.0,SC5.PNG,P14
SC5-L17,67.0,SC5.PNG,P14
SC5-L16,117.0,SC5.PNG,P14
SC5-L17,316.0,SC5.PNG,P14
SC5-L18,233.0,SC5.PNG,P14
SC5-L09,217.0,SC5.PNG,P14
SC5-L11,133.0,SC5.PNG,P14
SC5-L06,266.0,SC5.PNG,P14
SC5-L15,150.0,SC5.PNG,P14
SC5-L17,100.0,SC5.PNG,P14
SC5-L18,266.0,SC5.PNG,P14
SC5-L19,300.0,SC5.PNG,P14
SC5-L17,566.0,SC5.PNG,P14
SC5-L18,100.0,SC5.PNG,P14
SC5-L17,233.0,SC5.PNG,P14
SC5-L18,884.0,SC5.PNG,P14
SC5-L19,117.0,SC5.PNG,P14
SC5-L13,200.0,SC5.PNG,P14
SC5-L07,400.0,SC5.PNG,P14
SC5-L18,200.0,SC5.PNG,P14
SC5-L17,183.0,SC5.PNG,P14
SC5-L15,200.0,SC5.PNG,P14
SC5-L16,133.0,SC5.PNG,P14
SC5-L17,533.0,SC5.PNG,P14
SC5-L18,333.0,SC5.PNG,P14
SC5-L17,1568.0,SC5.PNG,P14
SC5-L06,100.0,SC5.PNG,P14
SC5-L07,83.0,SC5.PNG,P14
SC5-L06,333.0,SC5.PNG,P14
SC5-L07,683.0,SC5.PNG,P14
SC5-L06,217.0,SC5.PNG,P14
SC5-L07,167.0,SC5.PNG,P14
SC5-L06,83.0,SC5.PNG,P14
SC5-L07,466.0,SC5.PNG,P14
SC5-L06,200.0,SC5.PNG,P14
SC5-L09,200.0,SC5.PNG,P14
SC5-L07,167.0,SC5.PNG,P14
SC5-L05,283.0,SC5.PNG,P14
SC5-L19,100.0,SC5.PNG,P14
SC5-L18,533.0,SC5.PNG,P14
SC5-L19,500.0,SC5.PNG,P14
SC5-L18,67.0,SC5.PNG,P14
SC5-L19,167.0,SC5.PNG,P14
SC5-L08,133.0,SC5.PNG,P14
SC5-L07,167.0,SC5.PNG,P14
SC5-L09,150.0,SC5.PNG,P14
SC5-L05,266.0,SC5.PNG,P14
SC5-L03,117.0,SC5.PNG,P15
SC5-L02,483.0,SC5.PNG,P15
SC5-L01,217.0,SC5.PNG,P15
SC5-L04,167.0,SC5.PNG,P15
SC5-L05,267.0,SC5.PNG,P15
SC5-L04,400.0,SC5.PNG,P15
SC5-L05,366.0,SC5.PNG,P15
SC5-L04,233.0,SC5.PNG,P15
SC5-L05,1882.0,SC5.PNG,P15
SC5-L04,566.0,SC5.PNG,P15
SC5-L05,117.0,SC5.PNG,P15
SC5-L04,649.0,SC5.PNG,P15
SC5-L05,83.0,SC5.PNG,P15
SC5-L04,1949.0,SC5.PNG,P15
SC5-L05,316.0,SC5.PNG,P15
SC5-L04,1000.0,SC5.PNG,P15
SC5-L03,617.0,SC5.PNG,P15
SC5-L04,1515.0,SC5.PNG,P15
SC5-L05,367.0,SC5.PNG,P15
SC5-L04,1133.0,SC5.PNG,P15
SC5-L03,117.0,SC5.PNG,P15
SC5-L04,582.0,SC5.PNG,P15
SC5-L11,316.0,SC5.PNG,P15
SC5-L10,117.0,SC5.PNG,P15
SC5-L14,67.0,SC5.PNG,P15
SC5-L04,1631.0,SC5.PNG,P15
SC5-L03,567.0,SC5.PNG,P15
SC5-L04,366.0,SC5.PNG,P15
SC5-L05,217.0,SC5.PNG,P15
SC5-L06,1899.0,SC5.PNG,P15
SC5-L05,100.0,SC5.PNG,P15
SC5-L06,483.0,SC5.PNG,P15
SC5-L05,200.0,SC5.PNG,P15
SC5-L07,1415.0,SC5.PNG,P15
SC5-L06,533.0,SC5.PNG,P15
SC5-L05,250.0,SC5.PNG,P15
SC5-L07,200.0,SC5.PNG,P15
SC5-L06,1117.0,SC5.PNG,P15
SC5-L07,699.0,SC5.PNG,P15
SC5-L09,517.0,SC5.PNG,P15
SC5-L11,2316.0,SC5.PNG,P15
SC5-L12,200.0,SC5.PNG,P15
SC5-L11,67.0,SC5.PNG,P15
SC5-L12,67.0,SC5.PNG,P15
SC5-L11,433.0,SC5.PNG,P15
SC5-L15,400.0,SC5.PNG,P15
SC5-L08,167.0,SC5.PNG,P15
SC5-L07,799.0,SC5.PNG,P15
SC5-L17,100.0,SC5.PNG,P15
SC5-L16,67.0,SC5.PNG,P15
SC5-L18,100.0,SC5.PNG,P15
SC5-L16,433.0,SC5.PNG,P15
SC5-L17,267.0,SC5.PNG,P15
SC5-L16,217.0,SC5.PNG,P15
SC5-L17,167.0,SC5.PNG,P15
SC5-L16,117.0,SC5.PNG,P15
SC5-L17,250.0,SC5.PNG,P15
SC5-L16,67.0,SC5.PNG,P15
SC5-L09,167.0,SC5.PNG,P15
SC5-L08,316.0,SC5.PNG,P15
SC5-L12,666.0,SC5.PNG,P15
SC5-L11,349.0,SC5.PNG,P15
SC5-L12,266.0,SC5.PNG,P15
SC5-L13,283.0,SC5.PNG,P15
SC5-L12,217.0,SC5.PNG,P15
SC5-L11,217.0,SC5.PNG,P15
SC5-L12,83.0,SC5.PNG,P15
SC5-L11,283.0,SC5.PNG,P15
SC5-L12,167.0,SC5.PNG,P15
SC5-L06,150.0,SC5.PNG,P16
SC5-L01,416.0,SC5.PNG,P16
SC5-L03,2149.0,SC5.PNG,P16
SC5-L04,1033.0,SC5.PNG,P16
SC5-L03,433.0,SC5.PNG,P16
SC5-L04,749.0,SC5.PNG,P16
SC5-L06,67.0,SC5.PNG,P16
SC5-L03,283.0,SC5.PNG,P16
SC5-L04,2748.0,SC5.PNG,P16
SC5-L05,1183.0,SC5.PNG,P16
SC5-L04,250.0,SC5.PNG,P16
SC5-L06,1315.0,SC5.PNG,P16
SC5-L07,67.0,SC5.PNG,P16
SC5-L06,100.0,SC5.PNG,P16
SC5-L07,250.0,SC5.PNG,P16
SC5-L06,233.0,SC5.PNG,P16
SC5-L09,417.0,SC5.PNG,P16
SC5-L02,167.0,SC5.PNG,P16
SC5-L01,233.0,SC5.PNG,P16
SC5-L11,1149.0,SC5.PNG,P16
SC5-L12,550.0,SC5.PNG,P16
SC5-L11,383.0,SC5.PNG,P16
SC5-L12,300.0,SC5.PNG,P16
SC5-L11,217.0,SC5.PNG,P16
SC5-L12,934.0,SC5.PNG,P16
SC5-L11,333.0,SC5.PNG,P16
SC5-L13,800.0,SC5.PNG,P16
SC5-L12,633.0,SC5.PNG,P16
SC5-L15,233.0,SC5.PNG,P16
SC5-L16,683.0,SC5.PNG,P16
SC5-L15,316.0,SC5.PNG,P16
SC5-L16,1766.0,SC5.PNG,P16
SC5-L17,1282.0,SC5.PNG,P16
SC5-L18,200.0,SC5.PNG,P16
SC5-L17,167.0,SC5.PNG,P16
SC5-L18,350.0,SC5.PNG,P16
SC5-L19,350.0,SC5.PNG,P16
SC5-L06,333.0,SC5.PNG,P16
SC5-L11,250.0,SC5.PNG,P16
SC5-L05,350.0,SC5.PNG,P16
SC5-L07,716.0,SC5.PNG,P16
SC5-L02,1549.0,SC5.PNG,P17
SC5-L03,467.0,SC5.PNG,P17
SC5-L04,250.0,SC5.PNG,P17
SC5-L03,250.0,SC5.PNG,P17
SC5-L04,183.0,SC5.PNG,P17
SC5-L05,83.0,SC5.PNG,P17
SC5-L04,200.0,SC5.PNG,P17
SC5-L03,1266.0,SC5.PNG,P17
SC5-L04,117.0,SC5.PNG,P17
SC5-L03,100.0,SC5.PNG,P17
SC5-L04,982.0,SC5.PNG,P17
SC5-L03,266.0,SC5.PNG,P17
SC5-L04,499.0,SC5.PNG,P17
SC5-L03,250.0,SC5.PNG,P17
SC5-L05,366.0,SC5.PNG,P17
SC5-L04,67.0,SC5.PNG,P17
SC5-L05,583.0,SC5.PNG,P17
SC5-L04,1017.0,SC5.PNG,P17
SC5-L03,150.0,SC5.PNG,P17
SC5-L04,1283.0,SC5.PNG,P17
SC5-L03,183.0,SC5.PNG,P17
SC5-L04,4180.0,SC5.PNG,P17
SC5-L05,516.0,SC5.PNG,P17
SC5-L04,2032.0,SC5.PNG,P17
SC5-L05,2431.0,SC5.PNG,P17
SC5-L04,866.0,SC5.PNG,P17
SC5-L05,1517.0,SC5.PNG,P17
SC5-L06,2500.0,SC5.PNG,P17
SC5-L07,865.0,SC5.PNG,P17
SC5-L09,316.0,SC5.PNG,P17
SC5-L10,217.0,SC5.PNG,P17
SC5-L11,1433.0,SC5.PNG,P17
SC5-L10,217.0,SC5.PNG,P17
SC5-L14,300.0,SC5.PNG,P17
SC5-L15,217.0,SC5.PNG,P17
SC5-L16,233.0,SC5.PNG,P17
SC5-L17,133.0,SC5.PNG,P17
