AOIName,FixationDuration,Stimulus,Participant
SC6-L17,300.0,SC6.PNG,P08
SC6-L16,600.0,SC6.PNG,P08
SC6-L17,1981.0,SC6.PNG,P08
SC6-L16,483.0,SC6.PNG,P08
SC6-L17,316.0,SC6.PNG,P08
SC6-L16,117.0,SC6.PNG,P08
SC6-L18,400.0,SC6.PNG,P08
SC6-L17,1465.0,SC6.PNG,P08
SC6-L12,267.0,SC6.PNG,P08
SC6-L13,183.0,SC6.PNG,P08
SC6-L19,83.0,SC6.PNG,P08
SC6-L18,2483.0,SC6.PNG,P08
SC6-L19,533.0,SC6.PNG,P08
SC6-L20,250.0,SC6.PNG,P08
SC6-L21,217.0,SC6.PNG,P08
SC6-L22,1682.0,SC6.PNG,P08
SC6-L23,366.0,SC6.PNG,P08
SC6-L22,366.0,SC6.PNG,P08
SC6-L23,1766.0,SC6.PNG,P08
SC6-L22,450.0,SC6.PNG,P08
SC6-L07,133.0,SC6.PNG,P08
SC6-L22,150.0,SC6.PNG,P08
SC6-L23,300.0,SC6.PNG,P08
SC6-L21,633.0,SC6.PNG,P08
SC6-L23,616.0,SC6.PNG,P08
SC6-L22,749.0,SC6.PNG,P08
SC6-L23,716.0,SC6.PNG,P08
SC6-L22,133.0,SC6.PNG,P08
SC6-L20,283.0,SC6.PNG,P08
SC6-L09,117.0,SC6.PNG,P09
SC6-L02,433.0,SC6.PNG,P09
SC6-L03,167.0,SC6.PNG,P09
SC6-L02,366.0,SC6.PNG,P09
SC6-L04,167.0,SC6.PNG,P09
SC6-L02,316.0,SC6.PNG,P09
SC6-L01,250.0,SC6.PNG,P09
SC6-L02,366.0,SC6.PNG,P09
SC6-L04,1183.0,SC6.PNG,P09
SC6-L05,100.0,SC6.PNG,P09
SC6-L06,1783.0,SC6.PNG,P09
SC6-L07,600.0,SC6.PNG,P09
SC6-L06,233.0,SC6.PNG,P09
SC6-L09,150.0,SC6.PNG,P09
SC6-L07,150.0,SC6.PNG,P09
SC6-L09,350.0,SC6.PNG,P09
SC6-L10,466.0,SC6.PNG,P09
SC6-L11,633.0,SC6.PNG,P09
SC6-L12,866.0,SC6.PNG,P09
SC6-L13,500.0,SC6.PNG,P09
SC6-L12,150.0,SC6.PNG,P09
SC6-L13,83.0,SC6.PNG,P09
SC6-L09,333.0,SC6.PNG,P09
SC6-L04,383.0,SC6.PNG,P09
SC6-L03,333.0,SC6.PNG,P09
SC6-L06,400.0,SC6.PNG,P09
SC6-L04,567.0,SC6.PNG,P09
SC6-L12,267.0,SC6.PNG,P09
SC6-L13,266.0,SC6.PNG,P09
SC6-L14,167.0,SC6.PNG,P09
SC6-L13,150.0,SC6.PNG,P09
SC6-L15,1216.0,SC6.PNG,P09
SC6-L16,667.0,SC6.PNG,P09
SC6-L15,183.0,SC6.PNG,P09
SC6-L16,533.0,SC6.PNG,P09
SC6-L10,400.0,SC6.PNG,P09
SC6-L11,217.0,SC6.PNG,P09
SC6-L03,350.0,SC6.PNG,P09
SC6-L04,283.0,SC6.PNG,P09
SC6-L02,433.0,SC6.PNG,P09
SC6-L09,183.0,SC6.PNG,P09
SC6-L10,217.0,SC6.PNG,P09
SC6-L07,334.0,SC6.PNG,P09
SC6-L05,350.0,SC6.PNG,P09
SC6-L04,250.0,SC6.PNG,P09
SC6-L03,233.0,SC6.PNG,P09
SC6-L11,300.0,SC6.PNG,P09
SC6-L16,150.0,SC6.PNG,P09
SC6-L15,300.0,SC6.PNG,P09
SC6-L13,200.0,SC6.PNG,P09
SC6-L15,932.0,SC6.PNG,P09
SC6-L16,100.0,SC6.PNG,P09
SC6-L17,366.0,SC6.PNG,P09
SC6-L16,133.0,SC6.PNG,P09
SC6-L17,500.0,SC6.PNG,P09
SC6-L16,384.0,SC6.PNG,P09
SC6-L17,317.0,SC6.PNG,P09
SC6-L16,517.0,SC6.PNG,P09
SC6-L17,266.0,SC6.PNG,P09
SC6-L18,1166.0,SC6.PNG,P09
SC6-L17,100.0,SC6.PNG,P09
SC6-L18,416.0,SC6.PNG,P09
SC6-L19,233.0,SC6.PNG,P09
SC6-L18,383.0,SC6.PNG,P09
SC6-L21,233.0,SC6.PNG,P09
SC6-L22,1033.0,SC6.PNG,P09
SC6-L23,566.0,SC6.PNG,P09
SC6-L22,167.0,SC6.PNG,P09
SC6-L23,183.0,SC6.PNG,P09
SC6-L22,183.0,SC6.PNG,P09
SC6-L21,183.0,SC6.PNG,P09
SC6-L22,516.0,SC6.PNG,P09
SC6-L05,183.0,SC6.PNG,P09
SC6-L06,2048.0,SC6.PNG,P09
SC6-L07,516.0,SC6.PNG,P09
SC6-L10,350.0,SC6.PNG,P09
SC6-L16,499.0,SC6.PNG,P09
SC6-L15,200.0,SC6.PNG,P09
SC6-L13,200.0,SC6.PNG,P09
SC6-L07,167.0,SC6.PNG,P09
SC6-L09,150.0,SC6.PNG,P09
SC6-L11,383.0,SC6.PNG,P09
SC6-L23,350.0,SC6.PNG,P09
SC6-L24,133.0,SC6.PNG,P09
SC6-L23,350.0,SC6.PNG,P09
SC6-L22,67.0,SC6.PNG,P09
SC6-L23,683.0,SC6.PNG,P09
SC6-L22,799.0,SC6.PNG,P09
SC6-L23,899.0,SC6.PNG,P09
SC6-L22,183.0,SC6.PNG,P09
SC6-L23,699.0,SC6.PNG,P09
SC6-L10,217.0,SC6.PNG,P09
SC6-L09,266.0,SC6.PNG,P09
SC6-L15,316.0,SC6.PNG,P09
SC6-L16,716.0,SC6.PNG,P09
SC6-L06,316.0,SC6.PNG,P09
SC6-L12,883.0,SC6.PNG,P09
SC6-L09,167.0,SC6.PNG,P09
SC6-L23,616.0,SC6.PNG,P09
SC6-L13,883.0,SC6.PNG,P09
SC6-L24,117.0,SC6.PNG,P09
SC6-L23,497.0,SC6.PNG,P09
SC6-L16,200.0,SC6.PNG,P09
SC6-L23,300.0,SC6.PNG,P09
SC6-L24,183.0,SC6.PNG,P09
SC6-L23,133.0,SC6.PNG,P09
SC6-L24,217.0,SC6.PNG,P09
SC6-L22,167.0,SC6.PNG,P09
SC6-L21,434.0,SC6.PNG,P09
SC6-L22,633.0,SC6.PNG,P09
SC6-L06,317.0,SC6.PNG,P09
SC6-L07,416.0,SC6.PNG,P09
SC6-L12,250.0,SC6.PNG,P09
SC6-L11,83.0,SC6.PNG,P09
SC6-L09,567.0,SC6.PNG,P09
SC6-L12,867.0,SC6.PNG,P09
SC6-L13,150.0,SC6.PNG,P09
SC6-L12,483.0,SC6.PNG,P09
SC6-L13,250.0,SC6.PNG,P09
SC6-L17,183.0,SC6.PNG,P09
SC6-L24,433.0,SC6.PNG,P09
SC6-L23,483.0,SC6.PNG,P09
SC6-L17,649.0,SC6.PNG,P09
SC6-L15,167.0,SC6.PNG,P09
SC6-L16,533.0,SC6.PNG,P09
SC6-L15,133.0,SC6.PNG,P09
SC6-L12,449.0,SC6.PNG,P09
SC6-L18,266.0,SC6.PNG,P09
SC6-L16,283.0,SC6.PNG,P09
SC6-L18,549.0,SC6.PNG,P09
SC6-L19,266.0,SC6.PNG,P09
SC6-L18,200.0,SC6.PNG,P09
SC6-L09,383.0,SC6.PNG,P09
SC6-L06,816.0,SC6.PNG,P09
SC6-L07,434.0,SC6.PNG,P09
SC6-L17,533.0,SC6.PNG,P09
SC6-L15,333.0,SC6.PNG,P09
SC6-L09,316.0,SC6.PNG,P09
SC6-L07,583.0,SC6.PNG,P09
SC6-L16,100.0,SC6.PNG,P09
SC6-L06,683.0,SC6.PNG,P09
SC6-L22,133.0,SC6.PNG,P09
SC6-L07,500.0,SC6.PNG,P09
SC6-L09,283.0,SC6.PNG,P09
SC6-L10,167.0,SC6.PNG,P09
SC6-L09,333.0,SC6.PNG,P09
SC6-L07,183.0,SC6.PNG,P09
SC6-L06,333.0,SC6.PNG,P09
SC6-L15,250.0,SC6.PNG,P09
SC6-L06,117.0,SC6.PNG,P10
SC6-L03,283.0,SC6.PNG,P10
SC6-L05,267.0,SC6.PNG,P10
SC6-L11,167.0,SC6.PNG,P10
SC6-L23,100.0,SC6.PNG,P10
SC6-L21,333.0,SC6.PNG,P10
SC6-L22,682.0,SC6.PNG,P10
SC6-L17,100.0,SC6.PNG,P10
SC6-L24,167.0,SC6.PNG,P10
SC6-L23,1632.0,SC6.PNG,P10
SC6-L22,916.0,SC6.PNG,P10
SC6-L16,167.0,SC6.PNG,P10
SC6-L15,849.0,SC6.PNG,P10
SC6-L23,616.0,SC6.PNG,P10
SC6-L22,533.0,SC6.PNG,P10
SC6-L21,100.0,SC6.PNG,P10
SC6-L22,533.0,SC6.PNG,P10
SC6-L06,266.0,SC6.PNG,P10
SC6-L04,1649.0,SC6.PNG,P10
SC6-L23,83.0,SC6.PNG,P10
SC6-L22,1150.0,SC6.PNG,P10
SC6-L09,183.0,SC6.PNG,P10
SC6-L10,133.0,SC6.PNG,P10
SC6-L09,1066.0,SC6.PNG,P10
SC6-L11,433.0,SC6.PNG,P10
SC6-L10,266.0,SC6.PNG,P10
SC6-L11,133.0,SC6.PNG,P10
SC6-L22,333.0,SC6.PNG,P10
SC6-L09,67.0,SC6.PNG,P10
SC6-L06,817.0,SC6.PNG,P10
SC6-L17,150.0,SC6.PNG,P10
SC6-L16,350.0,SC6.PNG,P10
SC6-L22,67.0,SC6.PNG,P10
SC6-L23,450.0,SC6.PNG,P10
SC6-L15,567.0,SC6.PNG,P10
SC6-L09,183.0,SC6.PNG,P10
SC6-L06,200.0,SC6.PNG,P10
SC6-L04,300.0,SC6.PNG,P10
SC6-L03,316.0,SC6.PNG,P10
SC6-L10,649.0,SC6.PNG,P10
SC6-L09,599.0,SC6.PNG,P10
SC6-L10,250.0,SC6.PNG,P10
SC6-L13,300.0,SC6.PNG,P10
SC6-L09,250.0,SC6.PNG,P10
SC6-L05,350.0,SC6.PNG,P10
SC6-L06,666.0,SC6.PNG,P10
SC6-L07,283.0,SC6.PNG,P10
SC6-L11,266.0,SC6.PNG,P10
SC6-L13,500.0,SC6.PNG,P10
SC6-L15,1448.0,SC6.PNG,P10
SC6-L16,100.0,SC6.PNG,P10
SC6-L15,1815.0,SC6.PNG,P10
SC6-L08,183.0,SC6.PNG,P10
SC6-L10,217.0,SC6.PNG,P10
SC6-L09,899.0,SC6.PNG,P10
SC6-L12,167.0,SC6.PNG,P10
SC6-L06,83.0,SC6.PNG,P10
SC6-L07,350.0,SC6.PNG,P10
SC6-L05,316.0,SC6.PNG,P10
SC6-L07,833.0,SC6.PNG,P10
SC6-L19,83.0,SC6.PNG,P10
SC6-L22,266.0,SC6.PNG,P10
SC6-L23,516.0,SC6.PNG,P10
SC6-L24,566.0,SC6.PNG,P10
SC6-L23,200.0,SC6.PNG,P10
SC6-L15,150.0,SC6.PNG,P10
SC6-L17,183.0,SC6.PNG,P10
SC6-L16,650.0,SC6.PNG,P10
SC6-L15,383.0,SC6.PNG,P10
SC6-L16,1232.0,SC6.PNG,P10
SC6-L17,217.0,SC6.PNG,P10
SC6-L16,500.0,SC6.PNG,P10
SC6-L17,417.0,SC6.PNG,P10
SC6-L18,433.0,SC6.PNG,P10
SC6-L17,133.0,SC6.PNG,P10
SC6-L18,783.0,SC6.PNG,P10
SC6-L17,150.0,SC6.PNG,P10
SC6-L15,2149.0,SC6.PNG,P10
SC6-L16,250.0,SC6.PNG,P10
SC6-L15,1199.0,SC6.PNG,P10
SC6-L16,1582.0,SC6.PNG,P10
SC6-L17,366.0,SC6.PNG,P10
SC6-L16,1649.0,SC6.PNG,P10
SC6-L17,950.0,SC6.PNG,P10
SC6-L16,566.0,SC6.PNG,P10
SC6-L17,150.0,SC6.PNG,P10
SC6-L18,1649.0,SC6.PNG,P10
SC6-L17,117.0,SC6.PNG,P10
SC6-L18,133.0,SC6.PNG,P10
SC6-L19,183.0,SC6.PNG,P10
SC6-L15,283.0,SC6.PNG,P10
SC6-L10,67.0,SC6.PNG,P10
SC6-L11,350.0,SC6.PNG,P10
SC6-L12,183.0,SC6.PNG,P10
SC6-L18,300.0,SC6.PNG,P10
SC6-L22,350.0,SC6.PNG,P10
SC6-L23,616.0,SC6.PNG,P10
SC6-L22,1017.0,SC6.PNG,P10
SC6-L21,550.0,SC6.PNG,P10
SC6-L22,550.0,SC6.PNG,P10
SC6-L06,266.0,SC6.PNG,P10
SC6-L07,400.0,SC6.PNG,P10
SC6-L04,383.0,SC6.PNG,P10
SC6-L05,500.0,SC6.PNG,P10
SC6-L19,250.0,SC6.PNG,P10
SC6-L22,83.0,SC6.PNG,P10
SC6-L17,67.0,SC6.PNG,P10
SC6-L16,216.0,SC6.PNG,P10
SC6-L23,567.0,SC6.PNG,P10
SC6-L22,650.0,SC6.PNG,P10
SC6-L23,133.0,SC6.PNG,P10
SC6-L18,633.0,SC6.PNG,P10
SC6-L19,250.0,SC6.PNG,P10
SC6-L18,200.0,SC6.PNG,P10
SC6-L19,183.0,SC6.PNG,P10
SC6-L22,682.0,SC6.PNG,P10
SC6-L12,483.0,SC6.PNG,P10
SC6-L11,883.0,SC6.PNG,P10
SC6-L09,217.0,SC6.PNG,P10
SC6-L10,366.0,SC6.PNG,P10
SC6-L09,350.0,SC6.PNG,P10
SC6-L18,150.0,SC6.PNG,P10
SC6-L17,267.0,SC6.PNG,P10
SC6-L16,233.0,SC6.PNG,P10
SC6-L05,433.0,SC6.PNG,P10
SC6-L07,266.0,SC6.PNG,P10
SC6-L19,250.0,SC6.PNG,P10
SC6-L18,316.0,SC6.PNG,P10
SC6-L19,150.0,SC6.PNG,P10
SC6-L18,133.0,SC6.PNG,P10
SC6-L17,550.0,SC6.PNG,P10
SC6-L16,267.0,SC6.PNG,P10
SC6-L17,700.0,SC6.PNG,P10
SC6-L22,150.0,SC6.PNG,P10
SC6-L24,200.0,SC6.PNG,P10
SC6-L17,349.0,SC6.PNG,P10
SC6-L23,550.0,SC6.PNG,P10
SC6-L16,1549.0,SC6.PNG,P10
SC6-L22,217.0,SC6.PNG,P10
SC6-L23,100.0,SC6.PNG,P10
SC6-L16,450.0,SC6.PNG,P10
SC6-L17,133.0,SC6.PNG,P10
SC6-L16,899.0,SC6.PNG,P10
SC6-L17,233.0,SC6.PNG,P10
SC6-L06,217.0,SC6.PNG,P10
SC6-L05,133.0,SC6.PNG,P10
SC6-L17,117.0,SC6.PNG,P10
SC6-L16,483.0,SC6.PNG,P10
SC6-L07,117.0,SC6.PNG,P10
SC6-L06,150.0,SC6.PNG,P10
SC6-L07,333.0,SC6.PNG,P10
SC6-L10,167.0,SC6.PNG,P10
SC6-L13,284.0,SC6.PNG,P10
SC6-L12,533.0,SC6.PNG,P10
SC6-L10,183.0,SC6.PNG,P10
SC6-L15,83.0,SC6.PNG,P10
SC6-L23,100.0,SC6.PNG,P10
SC6-L22,499.0,SC6.PNG,P10
SC6-L12,216.0,SC6.PNG,P10
SC6-L10,334.0,SC6.PNG,P10
SC6-L12,366.0,SC6.PNG,P10
SC6-L13,1050.0,SC6.PNG,P10
SC6-L12,117.0,SC6.PNG,P10
SC6-L23,300.0,SC6.PNG,P10
SC6-L12,217.0,SC6.PNG,P10
SC6-L24,217.0,SC6.PNG,P10
SC6-L23,83.0,SC6.PNG,P10
SC6-L22,83.0,SC6.PNG,P10
SC6-L23,267.0,SC6.PNG,P10
SC6-L22,484.0,SC6.PNG,P10
SC6-L15,167.0,SC6.PNG,P10
SC6-L13,200.0,SC6.PNG,P10
SC6-L11,133.0,SC6.PNG,P10
SC6-L07,283.0,SC6.PNG,P10
SC6-L18,300.0,SC6.PNG,P10
SC6-L19,449.0,SC6.PNG,P10
SC6-L24,167.0,SC6.PNG,P10
SC6-L02,183.0,SC6.PNG,P11
SC6-L01,750.0,SC6.PNG,P11
SC6-L02,83.0,SC6.PNG,P11
SC6-L12,200.0,SC6.PNG,P11
SC6-L13,217.0,SC6.PNG,P11
SC6-L22,167.0,SC6.PNG,P11
SC6-L20,216.0,SC6.PNG,P11
SC6-L21,316.0,SC6.PNG,P11
SC6-L06,100.0,SC6.PNG,P12
SC6-L01,483.0,SC6.PNG,P12
SC6-L02,200.0,SC6.PNG,P12
SC6-L01,333.0,SC6.PNG,P12
SC6-L04,83.0,SC6.PNG,P12
SC6-L05,67.0,SC6.PNG,P12
SC6-L04,250.0,SC6.PNG,P12
SC6-L05,283.0,SC6.PNG,P12
SC6-L04,83.0,SC6.PNG,P12
SC6-L07,117.0,SC6.PNG,P12
SC6-L05,183.0,SC6.PNG,P12
SC6-L06,100.0,SC6.PNG,P12
SC6-L10,117.0,SC6.PNG,P12
SC6-L19,117.0,SC6.PNG,P12
SC6-L22,100.0,SC6.PNG,P12
SC6-L09,117.0,SC6.PNG,P12
SC6-L15,67.0,SC6.PNG,P12
SC6-L12,67.0,SC6.PNG,P12
SC6-L06,117.0,SC6.PNG,P12
SC6-L07,67.0,SC6.PNG,P12
SC6-L06,834.0,SC6.PNG,P12
SC6-L10,117.0,SC6.PNG,P12
SC6-L09,167.0,SC6.PNG,P12
SC6-L10,433.0,SC6.PNG,P12
SC6-L09,233.0,SC6.PNG,P12
SC6-L11,133.0,SC6.PNG,P12
SC6-L15,100.0,SC6.PNG,P12
SC6-L13,117.0,SC6.PNG,P12
SC6-L16,83.0,SC6.PNG,P12
SC6-L09,67.0,SC6.PNG,P12
SC6-L10,83.0,SC6.PNG,P12
SC6-L18,167.0,SC6.PNG,P12
SC6-L12,67.0,SC6.PNG,P12
SC6-L10,67.0,SC6.PNG,P12
SC6-L18,83.0,SC6.PNG,P12
SC6-L16,167.0,SC6.PNG,P12
SC6-L18,83.0,SC6.PNG,P12
SC6-L17,117.0,SC6.PNG,P12
SC6-L22,67.0,SC6.PNG,P12
SC6-L13,67.0,SC6.PNG,P12
SC6-L04,200.0,SC6.PNG,P12
SC6-L06,100.0,SC6.PNG,P12
SC6-L07,117.0,SC6.PNG,P12
SC6-L04,83.0,SC6.PNG,P12
SC6-L02,250.0,SC6.PNG,P12
SC6-L05,700.0,SC6.PNG,P12
SC6-L09,366.0,SC6.PNG,P13
SC6-L07,100.0,SC6.PNG,P13
SC6-L05,466.0,SC6.PNG,P13
SC6-L06,350.0,SC6.PNG,P13
SC6-L04,67.0,SC6.PNG,P13
SC6-L03,233.0,SC6.PNG,P13
SC6-L05,266.0,SC6.PNG,P13
SC6-L06,1216.0,SC6.PNG,P13
SC6-L05,516.0,SC6.PNG,P13
SC6-L04,250.0,SC6.PNG,P13
SC6-L05,816.0,SC6.PNG,P13
SC6-L03,183.0,SC6.PNG,P13
SC6-L06,1349.0,SC6.PNG,P13
SC6-L07,217.0,SC6.PNG,P13
SC6-L06,5764.0,SC6.PNG,P13
SC6-L07,684.0,SC6.PNG,P13
SC6-L06,533.0,SC6.PNG,P13
SC6-L07,233.0,SC6.PNG,P13
SC6-L09,434.0,SC6.PNG,P13
SC6-L10,100.0,SC6.PNG,P13
SC6-L09,2283.0,SC6.PNG,P13
SC6-L10,200.0,SC6.PNG,P13
SC6-L09,1233.0,SC6.PNG,P13
SC6-L11,700.0,SC6.PNG,P13
SC6-L10,117.0,SC6.PNG,P13
SC6-L11,400.0,SC6.PNG,P13
SC6-L05,200.0,SC6.PNG,P13
SC6-L06,283.0,SC6.PNG,P13
SC6-L11,1383.0,SC6.PNG,P13
SC6-L16,167.0,SC6.PNG,P13
SC6-L17,366.0,SC6.PNG,P13
SC6-L16,250.0,SC6.PNG,P13
SC6-L17,483.0,SC6.PNG,P13
SC6-L16,67.0,SC6.PNG,P13
SC6-L15,67.0,SC6.PNG,P13
SC6-L16,83.0,SC6.PNG,P13
SC6-L11,433.0,SC6.PNG,P13
SC6-L07,83.0,SC6.PNG,P13
SC6-L03,266.0,SC6.PNG,P13
SC6-L04,599.0,SC6.PNG,P13
SC6-L05,350.0,SC6.PNG,P13
SC6-L11,816.0,SC6.PNG,P13
SC6-L09,150.0,SC6.PNG,P13
SC6-L11,200.0,SC6.PNG,P13
SC6-L10,233.0,SC6.PNG,P13
SC6-L09,83.0,SC6.PNG,P13
SC6-L11,100.0,SC6.PNG,P13
SC6-L10,217.0,SC6.PNG,P13
SC6-L11,300.0,SC6.PNG,P13
SC6-L13,400.0,SC6.PNG,P13
SC6-L12,1315.0,SC6.PNG,P13
SC6-L11,2198.0,SC6.PNG,P13
SC6-L13,250.0,SC6.PNG,P13
SC6-L15,366.0,SC6.PNG,P13
SC6-L13,416.0,SC6.PNG,P13
SC6-L12,250.0,SC6.PNG,P13
SC6-L17,616.0,SC6.PNG,P13
SC6-L18,117.0,SC6.PNG,P13
SC6-L17,316.0,SC6.PNG,P13
SC6-L09,416.0,SC6.PNG,P13
SC6-L07,333.0,SC6.PNG,P13
SC6-L10,233.0,SC6.PNG,P13
SC6-L13,67.0,SC6.PNG,P13
SC6-L15,167.0,SC6.PNG,P13
SC6-L06,450.0,SC6.PNG,P13
SC6-L07,183.0,SC6.PNG,P13
SC6-L06,499.0,SC6.PNG,P13
SC6-L09,266.0,SC6.PNG,P13
SC6-L13,200.0,SC6.PNG,P13
SC6-L18,700.0,SC6.PNG,P13
SC6-L17,1233.0,SC6.PNG,P13
SC6-L16,500.0,SC6.PNG,P13
SC6-L17,616.0,SC6.PNG,P13
SC6-L18,1984.0,SC6.PNG,P13
SC6-L19,500.0,SC6.PNG,P13
SC6-L18,450.0,SC6.PNG,P13
SC6-L19,150.0,SC6.PNG,P13
SC6-L22,117.0,SC6.PNG,P13
SC6-L23,333.0,SC6.PNG,P13
SC6-L24,217.0,SC6.PNG,P13
SC6-L07,217.0,SC6.PNG,P13
SC6-L06,2331.0,SC6.PNG,P13
SC6-L12,366.0,SC6.PNG,P13
SC6-L06,200.0,SC6.PNG,P13
SC6-L13,150.0,SC6.PNG,P13
SC6-L12,1581.0,SC6.PNG,P13
SC6-L13,416.0,SC6.PNG,P13
SC6-L24,350.0,SC6.PNG,P13
SC6-L23,200.0,SC6.PNG,P13
SC6-L24,283.0,SC6.PNG,P13
SC6-L17,333.0,SC6.PNG,P13
SC6-L18,67.0,SC6.PNG,P13
SC6-L17,233.0,SC6.PNG,P13
SC6-L23,284.0,SC6.PNG,P13
SC6-L24,83.0,SC6.PNG,P13
SC6-L15,217.0,SC6.PNG,P13
SC6-L17,167.0,SC6.PNG,P13
SC6-L12,349.0,SC6.PNG,P13
SC6-L13,217.0,SC6.PNG,P13
SC6-L15,883.0,SC6.PNG,P13
SC6-L07,300.0,SC6.PNG,P14
SC6-L02,200.0,SC6.PNG,P14
SC6-L07,150.0,SC6.PNG,P14
SC6-L09,1099.0,SC6.PNG,P14
SC6-L07,167.0,SC6.PNG,P14
SC6-L06,150.0,SC6.PNG,P14
SC6-L05,367.0,SC6.PNG,P14
SC6-L06,100.0,SC6.PNG,P14
SC6-L07,967.0,SC6.PNG,P14
SC6-L06,416.0,SC6.PNG,P14
SC6-L07,1317.0,SC6.PNG,P14
SC6-L06,466.0,SC6.PNG,P14
SC6-L07,300.0,SC6.PNG,P14
SC6-L09,601.0,SC6.PNG,P14
SC6-L10,167.0,SC6.PNG,P14
SC6-L11,100.0,SC6.PNG,P14
SC6-L07,133.0,SC6.PNG,P14
SC6-L08,233.0,SC6.PNG,P14
SC6-L05,217.0,SC6.PNG,P14
SC6-L06,283.0,SC6.PNG,P14
SC6-L05,100.0,SC6.PNG,P14
SC6-L07,150.0,SC6.PNG,P14
SC6-L06,233.0,SC6.PNG,P14
SC6-L07,100.0,SC6.PNG,P14
SC6-L09,366.0,SC6.PNG,P14
SC6-L07,100.0,SC6.PNG,P14
SC6-L06,67.0,SC6.PNG,P14
SC6-L07,150.0,SC6.PNG,P14
SC6-L06,867.0,SC6.PNG,P14
SC6-L07,417.0,SC6.PNG,P14
SC6-L06,950.0,SC6.PNG,P14
SC6-L07,150.0,SC6.PNG,P14
SC6-L09,167.0,SC6.PNG,P14
SC6-L07,266.0,SC6.PNG,P14
SC6-L09,167.0,SC6.PNG,P14
SC6-L08,100.0,SC6.PNG,P14
SC6-L07,1665.0,SC6.PNG,P14
SC6-L09,283.0,SC6.PNG,P14
SC6-L07,83.0,SC6.PNG,P14
SC6-L06,150.0,SC6.PNG,P14
SC6-L10,283.0,SC6.PNG,P14
SC6-L11,100.0,SC6.PNG,P14
SC6-L10,300.0,SC6.PNG,P14
SC6-L09,233.0,SC6.PNG,P14
SC6-L11,550.0,SC6.PNG,P14
SC6-L05,250.0,SC6.PNG,P14
SC6-L13,117.0,SC6.PNG,P14
SC6-L12,100.0,SC6.PNG,P14
SC6-L11,150.0,SC6.PNG,P14
SC6-L13,717.0,SC6.PNG,P14
SC6-L15,83.0,SC6.PNG,P14
SC6-L13,217.0,SC6.PNG,P14
SC6-L16,133.0,SC6.PNG,P14
SC6-L18,350.0,SC6.PNG,P14
SC6-L17,150.0,SC6.PNG,P14
SC6-L16,100.0,SC6.PNG,P14
SC6-L18,67.0,SC6.PNG,P14
SC6-L17,150.0,SC6.PNG,P14
SC6-L16,67.0,SC6.PNG,P14
SC6-L15,284.0,SC6.PNG,P14
SC6-L17,250.0,SC6.PNG,P14
SC6-L13,167.0,SC6.PNG,P14
SC6-L07,83.0,SC6.PNG,P14
SC6-L16,100.0,SC6.PNG,P14
SC6-L18,133.0,SC6.PNG,P14
SC6-L19,83.0,SC6.PNG,P14
SC6-L18,2017.0,SC6.PNG,P14
SC6-L19,217.0,SC6.PNG,P14
SC6-L18,434.0,SC6.PNG,P14
SC6-L17,217.0,SC6.PNG,P14
SC6-L15,117.0,SC6.PNG,P14
SC6-L16,467.0,SC6.PNG,P14
SC6-L15,150.0,SC6.PNG,P14
SC6-L16,150.0,SC6.PNG,P14
SC6-L17,100.0,SC6.PNG,P14
SC6-L16,67.0,SC6.PNG,P14
SC6-L15,233.0,SC6.PNG,P14
SC6-L22,100.0,SC6.PNG,P14
SC6-L23,250.0,SC6.PNG,P14
SC6-L24,383.0,SC6.PNG,P14
SC6-L18,984.0,SC6.PNG,P14
SC6-L19,217.0,SC6.PNG,P14
SC6-L18,333.0,SC6.PNG,P14
SC6-L19,83.0,SC6.PNG,P14
SC6-L17,133.0,SC6.PNG,P14
SC6-L15,83.0,SC6.PNG,P14
SC6-L21,83.0,SC6.PNG,P14
SC6-L24,350.0,SC6.PNG,P14
SC6-L15,367.0,SC6.PNG,P14
SC6-L24,200.0,SC6.PNG,P14
SC6-L23,366.0,SC6.PNG,P14
SC6-L15,83.0,SC6.PNG,P14
SC6-L18,67.0,SC6.PNG,P14
SC6-L15,150.0,SC6.PNG,P14
SC6-L19,150.0,SC6.PNG,P14
SC6-L15,100.0,SC6.PNG,P14
SC6-L16,100.0,SC6.PNG,P14
SC6-L15,67.0,SC6.PNG,P14
SC6-L23,333.0,SC6.PNG,P14
SC6-L21,167.0,SC6.PNG,P14
SC6-L22,317.0,SC6.PNG,P14
SC6-L23,501.0,SC6.PNG,P14
SC6-L22,150.0,SC6.PNG,P14
SC6-L06,100.0,SC6.PNG,P14
SC6-L05,150.0,SC6.PNG,P14
SC6-L04,300.0,SC6.PNG,P14
SC6-L06,433.0,SC6.PNG,P14
SC6-L05,150.0,SC6.PNG,P14
SC6-L13,500.0,SC6.PNG,P14
SC6-L24,251.0,SC6.PNG,P14
SC6-L23,717.0,SC6.PNG,P14
SC6-L21,100.0,SC6.PNG,P14
SC6-L18,216.0,SC6.PNG,P14
SC6-L19,100.0,SC6.PNG,P14
SC6-L15,284.0,SC6.PNG,P14
SC6-L17,283.0,SC6.PNG,P14
SC6-L15,216.0,SC6.PNG,P14
SC6-L16,100.0,SC6.PNG,P14
SC6-L14,300.0,SC6.PNG,P14
SC6-L15,67.0,SC6.PNG,P14
SC6-L22,549.0,SC6.PNG,P14
SC6-L17,67.0,SC6.PNG,P14
SC6-L18,83.0,SC6.PNG,P14
SC6-L16,67.0,SC6.PNG,P14
